location_name,location_region,location_country,location_lat,location_lon,location_tz_id,location_localtime_epoch,location_localtime,hour_time_epoch,hour_time,hour_temp_c,hour_temp_f,hour_is_day,hour_condition_text,hour_condition_icon,hour_condition_code,hour_wind_mph,hour_wind_kph,hour_wind_degree,hour_wind_dir,hour_pressure_mb,hour_pressure_in,hour_precip_mm,hour_precip_in,hour_snow_cm,hour_humidity,hour_cloud,hour_feelslike_c,hour_feelslike_f,hour_windchill_c,hour_windchill_f,hour_heatindex_c,hour_heatindex_f,hour_dewpoint_c,hour_dewpoint_f,hour_will_it_rain,hour_chance_of_rain,hour_will_it_snow,hour_chance_of_snow,hour_vis_km,hour_vis_miles,hour_gust_mph,hour_gust_kph,hour_uv,hour_short_rad,hour_diff_rad,hour_dni,hour_gti,hour_aqi_co,hour_aqi_no2,hour_aqi_o3,hour_aqi_so2,hour_aqi_pm2_5,hour_aqi_pm10,hour_aqi_us_epa_index,hour_aqi_gb_defra_index
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1780900200,2026-06-08 12:00,26.2,79.2,1,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,1009,10.5,16.9,266,W,1009.0,29.79,0.0,0.0,0.0,74,100,28.4,83.1,26.2,79.2,28.4,83.1,21.2,70.1,0,14,0,0,10.0,6.0,12.1,19.5,5.0,87.0,59.58,61.59,89.58,132.0,1.4,106.0,5.3,17.5,40.5,2.0,2.0
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1780903800,2026-06-08 13:00,26.7,80.0,1,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png,1006,10.7,17.3,269,W,1008.0,29.77,0.0,0.0,0.0,72,78,28.9,84.0,26.7,80.0,28.9,84.0,21.1,70.0,0,8,0,0,10.0,6.0,12.3,19.9,5.1,85.66,58.7,41.83,85.76,132.0,1.3,109.0,5.0,18.9,43.8,2.0,2.0
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1780907400,2026-06-08 14:00,27.2,80.9,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,11.6,18.7,267,W,1008.0,29.75,0.0,0.0,0.0,69,23,29.4,84.8,27.2,80.9,29.4,84.8,20.9,69.6,0,2,0,0,10.0,6.0,13.4,21.5,4.6,102.86,67.87,43.29,101.73,133.0,1.6,109.0,4.9,17.8,40.7,2.0,2.0
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1780911000,2026-06-08 15:00,27.3,81.2,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,12.1,19.4,269,W,1007.0,29.74,0.0,0.0,0.0,67,23,29.4,84.9,27.3,81.2,29.4,84.9,20.6,69.1,0,2,0,0,10.0,6.0,13.9,22.4,3.7,116.92,75.44,44.83,114.84,135.0,2.5,107.0,5.0,17.1,37.8,2.0,2.0
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1780914600,2026-06-08 16:00,27.2,80.9,1,Partly Cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,12.8,20.5,263,W,1007.0,29.74,0.0,0.0,0.0,67,40,29.2,84.5,27.2,80.9,29.2,84.5,20.5,68.9,0,3,0,0,10.0,6.0,14.7,23.6,2.5,115.56,73.98,42.1,113.14,139.0,3.8,103.0,5.3,17.6,38.2,2.0,2.0
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1780918200,2026-06-08 17:00,26.7,80.0,1,Light drizzle,//cdn.weatherapi.com/weather/64x64/day/266.png,1153,12.5,20.2,257,WSW,1007.0,29.75,0.22,0.01,0.0,69,81,28.6,83.5,26.7,80.0,28.6,83.5,20.5,69.0,1,73,0,0,2.0,1.0,14.6,23.5,1.0,105.26,67.31,38.28,103.04,144.0,5.3,95.0,5.7,15.4,28.2,1.0,2.0
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1780921800,2026-06-08 18:00,26.0,78.9,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,12.8,20.5,262,W,1008.0,29.76,0.0,0.0,0.0,71,25,27.9,82.3,26.0,78.9,27.9,82.3,20.4,68.8,0,3,0,0,10.0,6.0,15.3,24.6,0.1,21.32,13.42,8.44,20.93,152.0,7.1,82.0,6.2,13.4,23.1,1.0,2.0
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1780925400,2026-06-08 19:00,25.5,78.0,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,12.1,19.4,264,W,1008.0,29.76,0.0,0.0,0.0,74,19,27.4,81.4,25.5,78.0,27.4,81.4,20.5,69.0,0,3,0,0,10.0,6.0,14.6,23.4,0.0,0.0,0.0,0.0,0.0,162.0,9.0,66.0,6.8,11.7,19.7,1.0,1.0
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1780929000,2026-06-08 20:00,25.0,77.1,0,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/night/176.png,1063,10.3,16.6,260,W,1009.0,29.79,0.01,0.0,0.0,78,85,27.0,80.6,25.0,77.1,27.0,80.6,20.9,69.7,0,14,0,0,10.0,6.0,12.9,20.7,0.0,0.0,0.0,0.0,0.0,168.0,10.3,53.0,7.3,11.6,20.0,1.0,1.0
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1780932600,2026-06-08 21:00,24.8,76.6,0,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/night/176.png,1063,9.6,15.5,256,WSW,1009.0,29.81,0.01,0.0,0.0,81,73,26.9,80.3,24.8,76.6,26.9,80.3,21.4,70.4,0,13,0,0,10.0,6.0,12.0,19.3,0.0,0.0,0.0,0.0,0.0,167.0,10.7,48.0,7.7,12.0,20.7,1.0,2.0
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1780936200,2026-06-08 22:00,24.7,76.4,0,Partly Cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,1003,9.6,15.5,254,WSW,1010.0,29.81,0.0,0.0,0.0,82,41,26.8,80.3,24.7,76.4,26.8,80.3,21.5,70.6,0,7,0,0,10.0,6.0,11.7,18.9,0.0,0.0,0.0,0.0,0.0,162.0,10.6,46.0,8.1,11.6,19.8,1.0,1.0
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1780939800,2026-06-08 23:00,24.4,75.9,0,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/night/176.png,1063,9.4,15.1,261,W,1009.0,29.8,0.01,0.0,0.0,83,80,26.5,79.7,24.4,75.9,26.5,79.7,21.4,70.5,0,16,0,0,10.0,6.0,11.7,18.9,0.0,0.0,0.0,0.0,0.0,154.0,10.3,45.0,8.2,11.2,20.4,1.0,1.0
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1780943400,2026-06-09 00:00,24.0,75.3,0,Partly Cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,1003,10.3,16.6,258,W,1008.0,29.78,0.0,0.0,0.0,85,53,26.2,79.1,24.1,75.3,26.2,79.1,21.4,70.4,0,10,0,0,10.0,6.0,13.0,20.8,0.0,0.0,0.0,0.0,0.0,143.0,9.9,43.0,7.8,11.1,21.5,1.0,1.0
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1780947000,2026-06-09 01:00,23.8,74.8,0,Partly Cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,1003,9.6,15.5,256,WSW,1008.0,29.75,0.0,0.0,0.0,86,48,25.9,78.7,23.8,74.8,25.9,78.7,21.4,70.4,0,10,0,0,10.0,6.0,12.2,19.7,0.0,0.0,0.0,0.0,0.0,129.0,9.4,42.0,7.1,11.6,22.0,1.0,1.0
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1780950600,2026-06-09 02:00,23.8,74.8,0,Partly Cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,1003,9.4,15.1,257,WSW,1007.0,29.74,0.0,0.0,0.0,86,50,25.9,78.6,23.8,74.8,25.9,78.6,21.3,70.3,0,10,0,0,10.0,6.0,12.1,19.5,0.0,0.0,0.0,0.0,0.0,119.0,9.0,41.0,6.6,11.7,21.3,1.0,1.0
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1780954200,2026-06-09 03:00,23.6,74.6,0,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/night/176.png,1063,7.6,12.2,261,W,1007.0,29.73,0.01,0.0,0.0,86,51,25.8,78.4,23.7,74.6,25.8,78.4,21.2,70.2,0,11,0,0,10.0,6.0,9.9,15.9,0.0,0.0,0.0,0.0,0.0,115.0,9.2,38.0,6.4,11.4,19.6,1.0,1.0
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1780957800,2026-06-09 04:00,23.5,74.3,0,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/night/176.png,1063,8.7,14.0,255,WSW,1007.0,29.74,0.01,0.0,0.0,87,50,25.6,78.1,23.5,74.3,25.6,78.1,21.2,70.2,0,11,0,0,10.0,6.0,11.3,18.2,0.0,0.0,0.0,0.0,0.0,115.0,9.6,36.0,6.3,10.3,17.6,1.0,1.0
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1780961400,2026-06-09 05:00,23.4,74.0,0,Partly Cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,1003,8.3,13.3,257,WSW,1007.0,29.74,0.0,0.0,0.0,88,42,25.5,77.9,23.4,74.0,25.5,77.9,21.2,70.2,0,10,0,0,10.0,6.0,10.8,17.3,0.0,0.0,0.0,0.0,0.0,119.0,9.4,36.0,6.3,10.4,17.0,1.0,1.0
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1780965000,2026-06-09 06:00,23.4,74.2,1,Partly Cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,9.4,15.1,256,WSW,1008.0,29.76,0.0,0.0,0.0,87,55,25.6,78.1,23.4,74.2,25.6,78.1,21.2,70.2,0,12,0,0,10.0,6.0,11.9,19.2,0.1,8.98,5.02,0.0,4.93,131.0,8.3,41.0,6.3,10.7,17.6,1.0,1.0
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1780968600,2026-06-09 07:00,24.6,76.3,1,Partly Cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,12.8,20.5,258,WSW,1008.0,29.77,0.0,0.0,0.0,80,44,26.6,79.9,24.6,76.3,26.6,79.9,20.9,69.6,0,6,0,0,10.0,6.0,14.7,23.6,0.4,68.54,32.2,0.0,31.72,146.0,6.6,48.0,6.4,10.9,21.5,1.0,1.0
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1780972200,2026-06-09 08:00,26.1,79.0,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,15.2,24.5,264,W,1008.0,29.78,0.0,0.0,0.0,70,23,27.9,82.3,26.1,79.0,27.9,82.3,20.3,68.5,0,2,0,0,10.0,6.0,17.5,28.2,1.4,157.9,60.02,0.0,59.29,155.0,5.1,58.0,6.3,11.8,25.1,1.0,1.0
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1780975800,2026-06-09 09:00,27.6,81.8,1,Partly Cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,16.1,25.9,266,W,1008.0,29.78,0.0,0.0,0.0,63,47,29.5,85.1,27.6,81.8,29.5,85.1,19.9,67.9,0,2,0,0,10.0,6.0,18.5,29.8,4.0,256.82,80.01,0.0,79.26,150.0,3.9,71.0,6.1,13.0,28.6,1.0,2.0
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1780979400,2026-06-09 10:00,29.0,84.2,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,15.9,25.6,268,W,1008.0,29.77,0.0,0.0,0.0,57,23,30.9,87.7,29.0,84.2,30.9,87.7,19.7,67.5,0,1,0,0,10.0,6.0,18.3,29.4,6.8,352.92,95.25,0.0,94.61,137.0,2.8,87.0,5.7,14.8,33.4,1.0,2.0
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1780983000,2026-06-09 11:00,30.1,86.1,1,Partly Cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,16.6,26.6,265,W,1008.0,29.76,0.0,0.0,0.0,55,51,32.4,90.2,30.1,86.1,32.4,90.2,20.0,68.0,0,2,0,0,10.0,6.0,19.0,30.6,6.2,439.28,107.14,1485.53,580.25,128.0,2.0,99.0,5.4,16.7,38.9,2.0,2.0
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1780986600,2026-06-09 12:00,30.5,87.0,1,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,16.8,27.0,263,W,1007.0,29.74,0.01,0.0,0.0,55,66,33.2,91.8,30.6,87.0,33.2,91.8,20.5,68.8,0,3,0,0,10.0,6.0,19.3,31.1,5.6,941.58,175.6,1722.55,1045.65,127.0,1.6,107.0,5.2,18.7,44.1,2.0,2.0
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1780990200,2026-06-09 13:00,30.4,86.8,1,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,16.8,27.0,261,W,1007.0,29.73,0.04,0.0,0.0,57,83,33.4,92.0,30.4,86.8,33.4,92.0,20.9,69.7,0,7,0,0,10.0,6.0,19.3,31.1,5.8,889.96,231.7,1022.29,917.89,129.0,1.5,112.0,5.0,20.6,50.1,2.0,2.0
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1780993800,2026-06-09 14:00,29.4,84.9,1,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,17.2,27.7,263,W,1007.0,29.72,0.05,0.0,0.0,61,51,32.0,89.7,29.4,84.8,32.0,89.7,21.0,69.8,0,5,0,0,10.0,6.0,19.8,31.9,6.4,782.3,237.44,674.58,782.05,132.0,1.7,114.0,4.9,21.7,52.7,2.0,2.0
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1780997400,2026-06-09 15:00,29.3,84.7,1,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,17.7,28.4,261,W,1006.0,29.72,0.04,0.0,0.0,60,89,31.8,89.2,29.3,84.7,31.8,89.2,20.7,69.2,0,10,0,0,10.0,6.0,20.3,32.7,4.7,737.36,238.52,539.34,726.48,135.0,2.1,111.0,4.8,22.5,54.6,2.0,2.0
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781001000,2026-06-09 16:00,28.7,83.7,1,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,17.7,28.4,259,W,1006.0,29.71,0.03,0.0,0.0,60,81,30.9,87.6,28.7,83.7,30.9,87.6,20.3,68.5,0,7,0,0,10.0,6.0,20.3,32.7,1.9,643.7,217.89,431.18,630.31,138.0,2.7,105.0,4.7,22.8,54.4,2.0,2.0
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781004600,2026-06-09 17:00,28.1,82.5,1,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,17.0,27.4,256,WSW,1007.0,29.72,0.02,0.0,0.0,63,82,30.1,86.2,28.1,82.5,30.1,86.2,20.3,68.5,0,7,0,0,10.0,6.0,19.8,31.8,0.6,586.19,204.78,384.74,573.81,142.0,3.4,97.0,4.7,22.5,52.4,2.0,2.0
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781008200,2026-06-09 18:00,27.0,80.7,1,Partly Cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,17.0,27.4,256,WSW,1007.0,29.74,0.0,0.0,0.0,66,37,28.9,84.0,27.1,80.7,28.9,84.0,20.1,68.1,0,2,0,0,10.0,6.0,19.6,31.5,0.1,148.62,67.86,86.28,146.12,147.0,4.3,86.0,4.8,22.1,50.1,2.0,2.0
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781011800,2026-06-09 19:00,25.9,78.7,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,15.9,25.6,258,W,1008.0,29.75,0.0,0.0,0.0,72,10,27.8,82.1,26.0,78.7,27.8,82.1,20.4,68.8,0,2,0,0,10.0,6.0,18.3,29.4,0.0,0.0,0.0,0.0,0.0,151.0,5.3,72.0,4.9,22.4,48.2,2.0,2.0
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781015400,2026-06-09 20:00,25.3,77.6,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,14.3,23.0,255,WSW,1008.0,29.78,0.0,0.0,0.0,77,23,27.3,81.2,25.3,77.6,27.3,81.2,21.0,69.8,0,4,0,0,10.0,6.0,16.7,26.9,0.0,0.0,0.0,0.0,0.0,155.0,6.3,61.0,5.2,22.1,45.3,2.0,2.0
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781019000,2026-06-09 21:00,25.0,77.1,0,Partly Cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,1003,13.9,22.3,253,WSW,1009.0,29.79,0.0,0.0,0.0,78,29,27.0,80.7,25.0,77.1,27.0,80.7,21.0,69.7,0,5,0,0,10.0,6.0,16.4,26.4,0.0,0.0,0.0,0.0,0.0,158.0,7.2,55.0,5.8,21.7,42.3,2.0,2.0
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781022600,2026-06-09 22:00,25.0,77.0,0,Partly Cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,1003,14.3,23.0,256,WSW,1009.0,29.8,0.0,0.0,0.0,78,29,27.0,80.6,25.0,77.0,27.0,80.6,21.0,69.7,0,5,0,0,10.0,6.0,16.7,26.9,0.0,0.0,0.0,0.0,0.0,159.0,7.9,52.0,6.7,20.3,38.1,2.0,2.0
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781026200,2026-06-09 23:00,25.0,77.0,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,14.3,23.0,258,WSW,1009.0,29.79,0.0,0.0,0.0,78,22,27.0,80.5,25.0,77.0,27.0,80.5,20.9,69.7,0,4,0,0,10.0,6.0,17.2,27.6,0.0,0.0,0.0,0.0,0.0,156.0,8.4,49.0,7.2,18.6,34.3,2.0,2.0
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781029800,2026-06-10 00:00,24.8,76.6,0,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/night/176.png,1063,14.5,23.4,264,W,1008.0,29.77,0.01,0.0,0.0,79,71,26.8,80.2,24.8,76.6,26.8,80.2,21.0,69.8,0,11,0,0,10.0,6.0,17.8,28.7,0.0,0.0,0.0,0.0,0.0,143.0,8.3,47.0,7.2,16.8,30.3,2.0,2.0
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781033400,2026-06-10 01:00,24.6,76.3,0,Partly Cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,1003,13.6,22.0,264,W,1007.0,29.75,0.0,0.0,0.0,81,30,26.7,80.0,24.6,76.3,26.7,80.0,21.2,70.1,0,6,0,0,10.0,6.0,17.0,27.3,0.0,0.0,0.0,0.0,0.0,124.0,8.0,46.0,7.0,13.9,24.4,1.0,2.0
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781037000,2026-06-10 02:00,24.3,75.8,0,Partly Cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,1003,11.9,19.1,263,W,1007.0,29.73,0.0,0.0,0.0,83,33,26.4,79.5,24.4,75.8,26.4,79.5,21.2,70.2,0,7,0,0,10.0,6.0,14.9,24.0,0.0,0.0,0.0,0.0,0.0,112.0,7.7,45.0,6.7,12.7,22.6,1.0,2.0
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781040600,2026-06-10 03:00,24.2,75.5,0,Partly Cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,1003,10.5,16.9,261,W,1007.0,29.73,0.0,0.0,0.0,83,30,26.3,79.3,24.2,75.5,26.3,79.3,21.1,70.0,0,6,0,0,10.0,6.0,13.3,21.5,0.0,0.0,0.0,0.0,0.0,111.0,7.8,43.0,6.4,12.7,21.9,1.0,2.0
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781044200,2026-06-10 04:00,24.0,75.2,0,Partly Cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,1003,10.7,17.3,261,W,1007.0,29.73,0.0,0.0,0.0,84,32,26.1,78.9,24.0,75.2,26.1,78.9,21.1,69.9,0,7,0,0,10.0,6.0,13.8,22.1,0.0,0.0,0.0,0.0,0.0,117.0,7.9,41.0,6.2,12.0,19.6,1.0,2.0
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781047800,2026-06-10 05:00,23.8,74.9,0,Partly Cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,1003,10.3,16.6,258,WSW,1007.0,29.74,0.0,0.0,0.0,85,45,25.9,78.7,23.9,74.9,25.9,78.7,21.1,69.9,0,8,0,0,10.0,6.0,13.1,21.1,0.0,0.0,0.0,0.0,0.0,123.5,7.8,42.0,6.0,11.8,19.6,1.0,1.0
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781051400,2026-06-10 06:00,24.1,75.4,1,Partly Cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,9.2,14.8,254,WSW,1008.0,29.77,0.0,0.0,0.0,84,58,26.2,79.1,24.1,75.4,26.2,79.1,21.3,70.3,0,10,0,0,10.0,6.0,11.0,17.7,0.0,9.62,5.02,0.0,4.94,128.0,7.1,47.0,6.1,13.4,24.7,1.0,2.0
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781055000,2026-06-10 07:00,25.0,77.1,1,Partly Cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,11.2,18.0,261,W,1009.0,29.78,0.0,0.0,0.0,79,49,27.1,80.7,25.0,77.1,27.1,80.7,21.2,70.1,0,7,0,0,10.0,6.0,12.9,20.7,0.3,70.02,31.94,0.0,31.48,132.8,6.1,54.0,6.2,15.5,30.4,2.0,2.0
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781058600,2026-06-10 08:00,26.7,80.0,1,Partly Cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,14.8,23.8,257,WSW,1009.0,29.79,0.0,0.0,0.0,69,35,28.7,83.6,26.7,80.0,28.7,83.6,20.5,68.9,0,3,0,0,10.0,6.0,17.0,27.3,1.6,161.65,56.78,0.0,56.15,138.0,5.1,63.0,6.3,17.5,35.9,2.0,2.0
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781062200,2026-06-10 09:00,28.1,82.7,1,Partly Cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,14.8,23.8,261,W,1009.0,29.79,0.0,0.0,0.0,64,49,30.4,86.7,28.2,82.7,30.4,86.7,20.7,69.2,0,3,0,0,10.0,6.0,17.0,27.3,3.4,260.0,79.66,0.0,78.94,138.0,4.0,75.0,6.1,18.7,39.5,2.0,2.0
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781065800,2026-06-10 10:00,29.6,85.3,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,15.0,24.1,260,W,1008.0,29.78,0.0,0.0,0.0,58,19,32.0,89.6,29.6,85.3,32.0,89.6,20.4,68.7,0,1,0,0,10.0,6.0,17.2,27.8,5.0,356.77,94.75,0.0,94.14,137.0,2.8,89.0,5.8,20.8,46.2,2.0,2.0
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781069400,2026-06-10 11:00,30.5,87.0,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,16.8,27.0,254,WSW,1008.0,29.76,0.0,0.0,0.0,52,17,32.8,91.0,30.6,87.0,32.8,91.0,19.7,67.4,0,1,0,0,10.0,6.0,19.3,31.1,7.6,446.35,104.46,1531.93,592.6,137.0,2.0,101.0,5.6,22.4,50.8,2.0,2.0
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781073000,2026-06-10 12:00,31.4,88.5,1,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,17.0,27.4,262,W,1007.0,29.74,0.01,0.0,0.0,52,84,34.1,93.5,31.4,88.5,34.1,93.5,20.3,68.5,0,4,0,0,10.0,6.0,19.6,31.5,10.1,949.54,169.17,1756.82,1056.76,138.0,1.6,109.0,5.6,24.2,55.1,2.0,3.0
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781076600,2026-06-10 13:00,31.7,89.0,1,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,17.0,27.4,260,W,1006.0,29.72,0.02,0.0,0.0,51,78,34.6,94.2,31.7,89.0,34.6,94.2,20.4,68.8,0,4,0,0,10.0,6.0,19.6,31.5,9.6,950.76,171.12,1211.74,986.62,139.0,1.6,115.0,5.6,25.1,55.2,2.0,3.0
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781080200,2026-06-10 14:00,32.3,90.1,1,Partly Cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,19.0,30.6,251,WSW,1005.0,29.68,0.0,0.0,0.0,46,29,34.6,94.2,32.3,90.1,34.6,94.2,19.2,66.6,0,1,0,0,10.0,6.0,21.9,35.2,7.6,940.62,160.43,966.49,944.48,139.0,1.8,116.0,5.6,25.9,54.9,2.0,3.0
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781083800,2026-06-10 15:00,31.1,88.0,1,Partly Cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,17.4,28.1,256,WSW,1006.0,29.7,0.0,0.0,0.0,51,43,33.5,92.3,31.1,88.0,33.5,92.3,19.9,67.7,0,1,0,0,10.0,6.0,20.1,32.3,4.6,872.08,176.88,751.94,860.5,137.0,2.4,110.0,5.4,24.8,51.0,2.0,3.0
